LABEL	NAME	UNIQUENAME	GENOTYPE	SYNONYM1	SYNONYM2	PLOIDY	INSTITUTE	GERMPLASM_GROUP	CURATOR	PROJECT_NAME	CATEGORY	PROJECT_TYPE	YEAR	PROJECT_DESCRIPTION	LOCATION	LOCATION_CODE
890	CIP113641.83	BT13.083				6	Uganda-CIP		bdeboeck							
891	CIP113641.86	BT13.086				6	Uganda-CIP		bdeboeck							
892	CIP113641.9	BT13.009				6	Uganda-CIP		bdeboeck							
893	CIP113641.93	BT13.093				6	Uganda-CIP		bdeboeck							
894	CIP113641.99	BT13.099				6	Uganda-CIP		bdeboeck							
895	CIP199062.1	Dagga	 CRI-Bohye	 PU2014_B78	 CIP444201	6	Uganda-CIP		bdeboeck							
896	CIP199062.1-1					6	Mozambique-CIP		bdeboeck							
897	CIP199062.1-2					6	Ghana-CIP		bdeboeck							
898	CIP199062.1-20					6	Mozambique-CIP		bdeboeck							
899	CIP199062.2					6	Mozambique-CIP		bdeboeck							
900	CIP440390					6	Ghana-CIP		bdeboeck							
901	CIP442162	CRI-Mbofara	 TIS 82/0270-OP-1-105			6	Ghana-CIP		bdeboeck							
902	CIP442267					6	Ghana-CIP		bdeboeck							
903	CIP442462					6	Ghana-CIP		bdeboeck							
904	Ck-1997A-04-28(07)-15					6	Mozambique-CIP		bdeboeck							
905	Ck-1997A-04-28(07)-16					6	Mozambique-CIP		bdeboeck							
906	Ck-1998-12-3(07)-2					6	Mozambique-CIP		bdeboeck							
907	Ck-1998-21-1(07)-8					6	Mozambique-CIP		bdeboeck							
908	Ck-Ejumula(07)-103					6	Mozambique-CIP		bdeboeck							
909	Ck-Ejumula(07)-111					6	Mozambique-CIP		bdeboeck							
910	Ck-Ejumula(07)-58					6	Mozambique-CIP		bdeboeck							
911	Ck-Ejumula(07)-69					6	Mozambique-CIP		bdeboeck							
912	Ck-Ejumula(07)-72					6	Mozambique-CIP		bdeboeck							
913	Ck-Ejumula(07)-87					6	Mozambique-CIP		bdeboeck							
914	Ck-Ejumula(07)-96					6	Mozambique-CIP		bdeboeck							
915	Ck-Jewel(07)-11					6	Mozambique-CIP		bdeboeck							
916	Ck-Jewel(07)-50					6	Mozambique-CIP		bdeboeck							
917	Ck-Jewel(07)-67					6	Mozambique-CIP		bdeboeck							
918	Ck-Mafutha(07)-10					6	Mozambique-CIP		bdeboeck							
919	Ck-NC9350A-59(07)-1					6	Mozambique-CIP		bdeboeck							
920	Ck-NC9350A-59(07)-10					6	Mozambique-CIP		bdeboeck							
921	Ck-NC9350A-59(07)-13					6	Mozambique-CIP		bdeboeck							
922	Ck-NC98076-13(07)-9					6	Mozambique-CIP		bdeboeck							
923	Ck-W250A-23(07)-11					6	Mozambique-CIP		bdeboeck							
924	Ck-W250A-23(07)-19					6	Mozambique-CIP		bdeboeck							
925	Ck-W250A-23(07)-20					6	Mozambique-CIP		bdeboeck							
926	Ck-W250A-23(07)-24					6	Mozambique-CIP		bdeboeck							
927	Ck-W250A-23(07)-29					6	Mozambique-CIP		bdeboeck							
928	Ck-W250A-23(07)-3					6	Mozambique-CIP		bdeboeck							
929	Ck-W250A-23(07)-4					6	Mozambique-CIP		bdeboeck							
930	Ck-W250A-23(07)-8					6	Mozambique-CIP		bdeboeck							
931	Ck-W250A-26(07)-21					6	Mozambique-CIP		bdeboeck							
932	Ck-W250A-31(07)-15					6	Mozambique-CIP		bdeboeck							
933	CN1448-49					6	Mozambique-CIP		bdeboeck							
934	CN1448-49-1					6	Mozambique-CIP		bdeboeck							
935	CN1448-49-10					6	Mozambique-CIP		bdeboeck							
936	CN1448-49-11					6	Mozambique-CIP		bdeboeck							
937	CN1448-49-12					6	Mozambique-CIP		bdeboeck							
938	CN1448-49-13					6	Mozambique-CIP		bdeboeck							
939	CN1448-49-14					6	Mozambique-CIP		bdeboeck							
940	CN1448-49-15					6	Mozambique-CIP		bdeboeck							
941	CN1448-49-16					6	Mozambique-CIP		bdeboeck							
942	CN1448-49-17					6	Mozambique-CIP		bdeboeck							
943	CN1448-49-18					6	Mozambique-CIP		bdeboeck							
944	CN1448-49-19					6	Mozambique-CIP		bdeboeck							
945	CN1448-49-2					6	Mozambique-CIP		bdeboeck							
946	CN1448-49-20					6	Mozambique-CIP		bdeboeck							
947	CN1448-49-21					6	Mozambique-CIP		bdeboeck							
948	CN1448-49-22					6	Mozambique-CIP		bdeboeck							
949	CN1448-49-23					6	Mozambique-CIP		bdeboeck							
950	CN1448-49-24					6	Mozambique-CIP		bdeboeck							
951	CN1448-49-25					6	Mozambique-CIP		bdeboeck							
952	CN1448-49-26					6	Mozambique-CIP		bdeboeck							
953	CN1448-49-27					6	Mozambique-CIP		bdeboeck							
954	CN1448-49-28					6	Mozambique-CIP		bdeboeck							
955	CN1448-49-29					6	Mozambique-CIP		bdeboeck							
956	CN1448-49-3					6	Mozambique-CIP		bdeboeck							
957	CN1448-49-30					6	Mozambique-CIP		bdeboeck							
958	CN1448-49-31					6	Mozambique-CIP		bdeboeck							
959	CN1448-49-32					6	Mozambique-CIP		bdeboeck							
960	CN1448-49-33					6	Mozambique-CIP		bdeboeck							
961	CN1448-49-34					6	Mozambique-CIP		bdeboeck							
962	CN1448-49-35					6	Mozambique-CIP		bdeboeck							
963	CN1448-49-36					6	Mozambique-CIP		bdeboeck							
964	CN1448-49-37					6	Mozambique-CIP		bdeboeck							
965	CN1448-49-38					6	Mozambique-CIP		bdeboeck							
966	CN1448-49-39					6	Mozambique-CIP		bdeboeck							
967	CN1448-49-4					6	Mozambique-CIP		bdeboeck							
968	CN1448-49-40					6	Mozambique-CIP		bdeboeck							
969	CN1448-49-41					6	Mozambique-CIP		bdeboeck							
970	CN1448-49-42					6	Mozambique-CIP		bdeboeck							
971	CN1448-49-43					6	Mozambique-CIP		bdeboeck							
972	CN1448-49-44					6	Mozambique-CIP		bdeboeck							
973	CN1448-49-45					6	Mozambique-CIP		bdeboeck							
974	CN1448-49-46					6	Mozambique-CIP		bdeboeck							
975	CN1448-49-47					6	Mozambique-CIP		bdeboeck							
976	CN1448-49-48					6	Mozambique-CIP		bdeboeck							
977	CN1448-49-49					6	Mozambique-CIP		bdeboeck							
978	CN1448-49-5					6	Mozambique-CIP		bdeboeck							
979	CN1448-49-50					6	Mozambique-CIP		bdeboeck							
980	CN1448-49-6					6	Mozambique-CIP		bdeboeck							
981	CN1448-49-7					6	Mozambique-CIP		bdeboeck							
982	CN1448-49-8					6	Mozambique-CIP		bdeboeck							
983	CN1448-49-9					6	Mozambique-CIP		bdeboeck							
984	Col.18-1-1					6	Mozambique-CIP		bdeboeck							
985	Comensal					6	Ghana-CIP		bdeboeck							
986	Cordner-1					6	Mozambique-CIP		bdeboeck							
987	Cordner-10					6	Mozambique-CIP		bdeboeck							
988	Cordner-11					6	Mozambique-CIP		bdeboeck							
989	Cordner-12					6	Mozambique-CIP		bdeboeck							
990	Cordner-13					6	Mozambique-CIP		bdeboeck							
991	Cordner-14					6	Mozambique-CIP		bdeboeck							
992	Cordner-15					6	Mozambique-CIP		bdeboeck							
993	Cordner-16					6	Mozambique-CIP		bdeboeck							
994	Cordner-17					6	Mozambique-CIP		bdeboeck							
995	Cordner-18					6	Mozambique-CIP		bdeboeck							
996	Cordner-19					6	Mozambique-CIP		bdeboeck							
997	Cordner-2					6	Mozambique-CIP		bdeboeck							
998	Cordner-20					6	Mozambique-CIP		bdeboeck							
999	Cordner-21					6	Mozambique-CIP		bdeboeck							
1000	Cordner-22					6	Mozambique-CIP		bdeboeck							
1001	Cordner-23					6	Mozambique-CIP		bdeboeck							
1002	Cordner-24					6	Mozambique-CIP		bdeboeck							
1003	Cordner-25					6	Mozambique-CIP		bdeboeck							
1004	Cordner-26					6	Mozambique-CIP		bdeboeck							
1005	Cordner-27					6	Mozambique-CIP		bdeboeck							
1006	Cordner-28					6	Mozambique-CIP		bdeboeck							
1007	Cordner-29					6	Mozambique-CIP		bdeboeck							
1008	Cordner-3					6	Mozambique-CIP		bdeboeck							
1009	Cordner-30					6	Mozambique-CIP		bdeboeck							
1010	Cordner-31					6	Mozambique-CIP		bdeboeck							
1011	Cordner-32					6	Mozambique-CIP		bdeboeck							
1012	Cordner-33					6	Mozambique-CIP		bdeboeck							
1013	Cordner-34					6	Mozambique-CIP		bdeboeck							
1014	Cordner-35					6	Mozambique-CIP		bdeboeck							
1015	Cordner-36					6	Mozambique-CIP		bdeboeck							
1016	Cordner-37					6	Mozambique-CIP		bdeboeck							
1017	Cordner-38					6	Mozambique-CIP		bdeboeck							
1018	Cordner-39					6	Mozambique-CIP		bdeboeck							
1019	Cordner-4					6	Mozambique-CIP		bdeboeck							
1020	Cordner-5					6	Mozambique-CIP		bdeboeck							
1021	Cordner-6					6	Mozambique-CIP		bdeboeck							
1022	Cordner-7					6	Mozambique-CIP		bdeboeck							
1023	Cordner-8					6	Mozambique-CIP		bdeboeck							
1024	Cordner-9					6	Mozambique-CIP		bdeboeck							
1025	Costanero					6	Peru-CIP		bdeboeck							
1026	CRI-Apomuden	Kamala_Sundari				6	Ghana-CIP		bdeboeck							
1027	CRI-Dadanyuie	Kemb_37				6	Ghana-CIP		bdeboeck							
1028	CRI-Hi_Starch					6	Ghana-CIP		bdeboeck							
1029	CRI-Otoo	Mogamba				6	Ghana-CIP		bdeboeck							
1030	CRI-Patron					6	Ghana-CIP		bdeboeck							
1031	Cubana					6	Mozambique-CIP		bdeboeck							
1032	Damongo					6	Ghana-CIP		bdeboeck							
1033	Delvia					6	Uganda-CIP		bdeboeck							
1034	Dimbuka_Bukulula	HMA496	 PU2014_A34	 PU2014_B03	 PU2017_MDPA3	6	Uganda-CIP		bdeboeck							
1035	DLP3163	PU2014_B50				6	Uganda-CIP		bdeboeck							
1036	Ejumula	PU2014_A02				6	Uganda-CIP		bdeboeck							
1037	Ejumula_55					6	Mozambique-CIP		bdeboeck							
1038	Ejumula_62					6	Mozambique-CIP		bdeboeck							
1039	Ejumula_74					6	Mozambique-CIP		bdeboeck							
1040	Ejumula_8					6	Mozambique-CIP		bdeboeck							
1041	Ejumula_86					6	Mozambique-CIP		bdeboeck							
1042	Ejumula_87					6	Mozambique-CIP		bdeboeck							
1043	Ejumula_9					6	Mozambique-CIP		bdeboeck							
1044	Erica	UW11906-284				6	Uganda-CIP		bdeboeck							
1045	Esther					6	Mozambique-CIP		bdeboeck							
1046	Excel					6	Ghana-CIP		bdeboeck							
1047	Excel/5					6	Ghana-CIP		bdeboeck							
1048	Ex-Shia_Hills					6	Ghana-CIP		bdeboeck							
1049	Faara	TIS3017				6	Ghana-CIP		bdeboeck							
1050	Farmer_variety					6	Ghana-CIP		bdeboeck							
1051	Gaba_Gaba					6	Mozambique-CIP		bdeboeck							
1052	Gloria					6	Uganda-CIP		bdeboeck							
1053	Gweri					6	Ghana-CIP		bdeboeck							
1054	Helena					6	Ghana-CIP		bdeboeck							
1055	HMA490	Kawogo	 PU2014_B27			6	Uganda-CIP		bdeboeck							
1056	Huambachero					6	Peru-CIP		bdeboeck							
1057	Huarmeyano	PU2014_B80	 PU2017_MDPB8			6	Uganda-CIP		bdeboeck							
1058	IGA978	PU2014_B25				6	Uganda-CIP		bdeboeck							
1059	IGA983	Silimu	 PU2014_A44			6	Uganda-CIP		bdeboeck							
1060	IGA994	PU2014_B64				6	Uganda-CIP		bdeboeck							
1061	IGA998	Kunduguzaempyaka	 PU2014_B61			6	Uganda-CIP		bdeboeck							
1062	IITA-TIB_4					6	Ghana-CIP		bdeboeck							
1063	Imby					6	Ghana-CIP		bdeboeck							
1064	INA100					6	Peru-CIP		bdeboeck							
1065	Ininda	Tacna2				6	Uganda-CIP		bdeboeck							
1066	Irene					6	Uganda-CIP		bdeboeck							
1067	Isabel	PJ05.236				6	Peru-CIP		bdeboeck							
1068	Ivone					6	Mozambique-CIP		bdeboeck							
1069	Jane	LO323-1				6	Uganda-CIP		bdeboeck							
1070	Japones_Tresmesino_Selecto					6	Mozambique-CIP		bdeboeck							
1071	Jewel	PU2014_B69				6	Uganda-CIP		bdeboeck							
1072	Jewel-13					6	Mozambique-CIP		bdeboeck							
1073	Jewel-27					6	Mozambique-CIP		bdeboeck							
1074	Jewel-41					6	Mozambique-CIP		bdeboeck							
1075	Jewel-47					6	Mozambique-CIP		bdeboeck							
1076	Jewel-52					6	Mozambique-CIP		bdeboeck							
1077	Jewel-78					6	Mozambique-CIP		bdeboeck							
1078	Jewel-80					6	Mozambique-CIP		bdeboeck							
1079	Jitihada					6	Ghana-CIP		bdeboeck							
1080	Joe					6	Uganda-CIP		bdeboeck							
1081	Jonathan	PU2014_B35				6	Uganda-CIP		bdeboeck							
1082	Jukwa_Orange					6	Ghana-CIP		bdeboeck							
1083	Julian					6	Ghana-CIP		bdeboeck							
1084	K_566632	PU2014_B55				6	Uganda-CIP		bdeboeck							
1085	K135					6	Ghana-CIP		bdeboeck							
1086	Kala	PU2014_A13				6	Uganda-CIP		bdeboeck							
1087	Kamamanzi	KBL619	 PU2014_A05			6	Uganda-CIP		bdeboeck							
1088	Kandee					6	Ghana-CIP		bdeboeck							
1089	Kassinga					6	Ghana-CIP		bdeboeck							
1090	Kawungezi					6	Uganda-CIP		bdeboeck							
1091	KBL611	Burundi	 PU2014_B58			6	Uganda-CIP		bdeboeck							
1092	KBL618	Kigabali	 PU2014_B23			6	Uganda-CIP		bdeboeck							
1093	KBL631	PU2014_A07				6	Uganda-CIP		bdeboeck							
1094	KBL648	PU2014_A14				6	Uganda-CIP		bdeboeck							
1095	KBL650	PU2014_B12				6	Uganda-CIP		bdeboeck							
1096	Kemb_10	Sauti				6	Ghana-CIP		bdeboeck							
1097	Kemb_27					6	Peru-CIP		bdeboeck							
1098	Kenya_A					6	Ghana-CIP		bdeboeck							
1099	Kenya_B					6	Ghana-CIP		bdeboeck							
1100	King_J	UMUSPO/1				6	Ghana-CIP		bdeboeck							
1101	KMI59	PU2014_A36				6	Uganda-CIP		bdeboeck							
1102	KMI61	PU2014_A06				6	Uganda-CIP		bdeboeck							
1103	KMI88	PU2014_A42				6	Uganda-CIP		bdeboeck							
1104	KML872	PU2014_A32				6	Uganda-CIP		bdeboeck							
1105	KML881	PU2014_A21				6	Uganda-CIP		bdeboeck							
1106	KML942	PU2014_B10				6	Uganda-CIP		bdeboeck							
1107	KML956	PU2014_A15				6	Uganda-CIP		bdeboeck							
1108	KML960	PU2014_B36				6	Uganda-CIP		bdeboeck							
1109	Koka6					6	Ghana-CIP		bdeboeck							
1110	Koromojo	ARA209	 PU2014_B02			6	Uganda-CIP		bdeboeck							
1111	Koromojo_Red	ARA224	 PU2014_B49			6	Uganda-CIP		bdeboeck							
1112	KRE691	Kalebe	 PU2014_B16			6	Uganda-CIP		bdeboeck							
1113	KRE696	PU2014_B75				6	Uganda-CIP		bdeboeck							
1114	KRE723	PU2014_B31				6	Uganda-CIP		bdeboeck							
1115	KSR662	PU2014_B18				6	Uganda-CIP		bdeboeck							
1116	Kuffour					6	Ghana-CIP		bdeboeck							
1117	Kyabafuruki	PU2014_B73				6	Uganda-CIP		bdeboeck							
1118	Lanwara					6	Ghana-CIP		bdeboeck							
1119	LIR258	PU2014_B42				6	Uganda-CIP		bdeboeck							
1120	LIR302	PU2014_B11				6	Uganda-CIP		bdeboeck							
1121	LO323					6	Mozambique-CIP		bdeboeck							
1122	Local					6	Ghana-CIP		bdeboeck							
1123	Lourdes	UW11906-140				6	Uganda-CIP		bdeboeck							
1124	LUW1230	PU2014_B05				6	Uganda-CIP		bdeboeck							
1125	LUW1257	PU2014_B15				6	Uganda-CIP		bdeboeck							
1126	LUW1274	PU2014_A28				6	Uganda-CIP		bdeboeck							
1127	MafuthaxMGCLO1-3					6	Mozambique-CIP		bdeboeck							
1128	MafuthaXResisto-102					6	Mozambique-CIP		bdeboeck							
1129	MafuthaXResisto-111					6	Mozambique-CIP		bdeboeck							
1130	MafuthaXResisto-123					6	Mozambique-CIP		bdeboeck							
1131	MafuthaXResisto-16					6	Mozambique-CIP		bdeboeck							
1132	MafuthaXResisto-194					6	Mozambique-CIP		bdeboeck							
1133	MafuthaXResisto-218					6	Mozambique-CIP		bdeboeck							
1134	MafuthaXResisto-234					6	Mozambique-CIP		bdeboeck							
1135	MafuthaXResisto-27					6	Mozambique-CIP		bdeboeck							
1136	MafuthaXResisto-82					6	Mozambique-CIP		bdeboeck							
1137	MafuthaXResisto-9					6	Mozambique-CIP		bdeboeck							
1138	Magabali	PU2014_B22	 PU2017_MDPB2			6	Uganda-CIP		bdeboeck							
1139	Maphuta-3					6	Mozambique-CIP		bdeboeck							
1140	Margarete					6	Mozambique-CIP		bdeboeck							
1141	Maria_Angola					6	Ghana-CIP		bdeboeck							
1142	Mary	PU2014_B09				6	Uganda-CIP		bdeboeck							
1143	Mayai	PU2014_A03				6	Uganda-CIP		bdeboeck							
1144	MBR536	Karebe	 PU2014_B17			6	Uganda-CIP		bdeboeck							
1145	MBR552	Kahungezi	 PU2014_B24			6	Uganda-CIP		bdeboeck							
1146	Melinda	UW119-15				6	Uganda-CIP		bdeboeck							
1147	MGCL01					6	Mozambique-CIP		bdeboeck							
1148	MGCL01-1					6	Mozambique-CIP		bdeboeck							
1149	MGCL01-17					6	Mozambique-CIP		bdeboeck							
1150	MGCL01-2					6	Mozambique-CIP		bdeboeck							
1151	MGCL01-3					6	Mozambique-CIP		bdeboeck							
1152	MGCL01XResisto-70					6	Mozambique-CIP		bdeboeck							
1153	Milagrosa					6	Peru-CIP		bdeboeck							
1154	MKN1168	PU2014_A37				6	Uganda-CIP		bdeboeck							
1155	MKN1171	PU2014_B59				6	Uganda-CIP		bdeboeck							
1156	MKN1180	PU2014_B14				6	Uganda-CIP		bdeboeck							
1157	MKN1210	PU2014_B29				6	Uganda-CIP		bdeboeck							
1158	MLE163	Kyebandula	 PU2014_B21			6	Uganda-CIP		bdeboeck							
1159	MLE179	PU2014_B19				6	Uganda-CIP		bdeboeck							
1160	MLE191	Tuulansime	 PU2014_B60			6	Uganda-CIP		bdeboeck							
1161	MLE194	Shock	 PU2014_A50			6	Uganda-CIP		bdeboeck							
1162	MLE199	Bungoma	 PU2014_B08			6	Uganda-CIP		bdeboeck							
1163	Mohc					6	Peru-CIP		bdeboeck							
1164	Mothers_Delight	UMUSPO/3				6	Ghana-CIP		bdeboeck							
1165	MPG1122	PU2014_B45				6	Uganda-CIP		bdeboeck							
1166	MPG1128	PU2014_A11				6	Uganda-CIP		bdeboeck							
1167	MPG1128/5					6	Ghana-CIP		bdeboeck							
1168	MPG1146	Mpambire	 PU2014_A26			6	Uganda-CIP		bdeboeck							
1169	MPG1148	Gulu	 PU2014_A43			6	Uganda-CIP		bdeboeck							
1170	MPG1151	PU2014_B13				6	Uganda-CIP		bdeboeck							
1171	MPG1158	PU2014_B34				6	Uganda-CIP		bdeboeck							
1172	MSD380	Malagalia	 PU2014_B04			6	Uganda-CIP		bdeboeck							
1173	MSD384	Suwedi	 PU2014_A47			6	Uganda-CIP		bdeboeck							
1174	MSD431	Kalobo	 PU2014_B20			6	Uganda-CIP		bdeboeck							
1175	MSK1040	PU2014_A33				6	Uganda-CIP		bdeboeck							
1176	MSK1079	PU2014_B46				6	Uganda-CIP		bdeboeck							
1177	MSK1094	PU2014_B51				6	Uganda-CIP		bdeboeck							
1178	Mugande	PU2014_B48	 PU2017_MDPB5	 CIP444177	 CRI-Ogyefo	6	Uganda-CIP		bdeboeck							
1179	Namanga	UW11906-175				6	Mozambique-CIP		bdeboeck							
1180	Nambanurifiang					6	Ghana-CIP		bdeboeck							
1181	Narunmitang					6	Ghana-CIP		bdeboeck							
1182	NAS5/4					6	Ghana-CIP		bdeboeck							
1183	NAS5/5A					6	Ghana-CIP		bdeboeck							
1184	Nasam_Red_Vines					6	Ghana-CIP		bdeboeck							
1185	NASPOT_1	NIS/91/52	 PU2014_A24	 PU2017_MDPA2		6	Uganda-CIP		bdeboeck							
1186	NASPOT_10_O	Kabode	 NIS/2002/SPK004/6/6	 PU2014_A31	 PU2017_MDPA7	6	Uganda-CIP		bdeboeck							
1187	NASPOT_11	Tomulabula	 NK1081L	 PU2014_B54	 PU2017_MDPB6	6	Uganda-CIP		bdeboeck							
1188	NASPOT_12_O	SPK004/2006/1136	 Gerald			6	Uganda-CIP		bdeboeck							
1189	NASPOT_13_O	NASPOT7/2006/292	 Joweria			6	Uganda-CIP		bdeboeck							
1190	NASPOT_2					6	Uganda-CIP		bdeboeck							
1191	NASPOT_3	PU2014_B53				6	Uganda-CIP		bdeboeck							
1192	NASPOT_4					6	Uganda-CIP		bdeboeck							
1193	NASPOT_5	PU2014_B30	 PU2017_MDPB3			6	Uganda-CIP		bdeboeck							
1194	NASPOT_6					6	Uganda-CIP		bdeboeck							
1195	NASPOT_7	PU2014_A30	 PU2017_MDPA5			6	Uganda-CIP		bdeboeck							
1196	NASPOT_8	NIS/2002/SPK004/1/1				6	Uganda-CIP		bdeboeck							
1197	NASPOT_9_O	SPK004/6	 Vita	 PU2014_A22		6	Uganda-CIP		bdeboeck							
1198	NASPOT5/58	PU2014_A04	 PU2017_MDPA4			6	Uganda-CIP		bdeboeck							
1199	Naveto	PU2014_B65	 CIP444174			6	Uganda-CIP		bdeboeck							
1200	NC01-351-1					6	Mozambique-CIP		bdeboeck							
1201	NC01-351-2					6	Mozambique-CIP		bdeboeck							
1202	NC01-351-3					6	Mozambique-CIP		bdeboeck							
1203	NC97A04-1					6	Mozambique-CIP		bdeboeck							
1204	NC97A04-2					6	Mozambique-CIP		bdeboeck							
1205	NC97A04-3					6	Mozambique-CIP		bdeboeck							
1206	NC97A04-4					6	Mozambique-CIP		bdeboeck							
1207	NC-98-076-07XResisto-125					6	Mozambique-CIP		bdeboeck							
1208	NC-98-076-07XResisto-32					6	Mozambique-CIP		bdeboeck							
1209	NC98076-13-3					6	Mozambique-CIP		bdeboeck							
1210	NC99573-50-07-02					6	Mozambique-CIP		bdeboeck							
1211	NCSU_1560					6	Peru-CIP		bdeboeck							
1212	New_Kawogo	PU2014_B56	 PU2017_MDPB7	 CIP441743		6	Uganda-CIP		bdeboeck							
1213	Nhacoongo1					6	Mozambique-CIP		bdeboeck							
1214	Nhacutse5					6	Mozambique-CIP		bdeboeck							
1215	Nhancoongo1XResisto-111					6	Mozambique-CIP		bdeboeck							
1216	Nhancoongo1XResisto-117					6	Mozambique-CIP		bdeboeck							
1217	Nhancoongo1XResisto-42					6	Mozambique-CIP		bdeboeck							
1218	Nhancoongo1XResisto-50					6	Mozambique-CIP		bdeboeck							
1219	Nhancoongo1xResisto-63					6	Mozambique-CIP		bdeboeck							
1220	Nhancoongo1XResisto-79					6	Mozambique-CIP		bdeboeck							
1221	Night					6	Uganda-CIP		bdeboeck							
1222	Ningshu_1					6	Peru-CIP		bdeboeck							
1223	NK259L	PU2014_A20	 PU2017_MDPA8			6	Uganda-CIP		bdeboeck							
1224	NK318L	PU2014_A49				6	Uganda-CIP		bdeboeck							
1225	NKO16					6	Ghana-CIP		bdeboeck							
1226	NKO31A					6	Ghana-CIP		bdeboeck							
1227	NKO3A					6	Ghana-CIP		bdeboeck							
1228	NwamonguaneXResisto-57					6	Mozambique-CIP		bdeboeck							
1229	NwamonguaneXResisto-66					6	Mozambique-CIP		bdeboeck							
1230	Nyanyupela					6	Ghana-CIP		bdeboeck							
1231	Oguroiwe	PU2014_A35				6	Uganda-CIP		bdeboeck							
1232	Okumkom	CRI-Okumkom	 TIS8266			6	Ghana-CIP		bdeboeck							
1233	Organsagen					6	Ghana-CIP		bdeboeck							
1234	Otada	PU2014_A40				6	Uganda-CIP		bdeboeck							
1235	PAL108	Dagadaga	 PU2014_A45			6	Uganda-CIP		bdeboeck							
1236	PAL134	Namusoga	 PU2014_B62			6	Uganda-CIP		bdeboeck							
1237	PAL148	PU2014_B43				6	Uganda-CIP		bdeboeck							
1238	Pipi					6	Ghana-CIP		bdeboeck							
1239	PJ05.052 	Abigail				6	Peru-CIP		bdeboeck							
1240	Plot143					6	Ghana-CIP		bdeboeck							
1241	Polista					6	Ghana-CIP		bdeboeck							
1242	Prupru					6	Ghana-CIP		bdeboeck							
1243	PZ06.077	Benjamin				6	Peru-CIP		bdeboeck							
1244	PZ06.085	Arne				6	Peru-CIP		bdeboeck							
1245	Raihna	PU2014_B76				6	Uganda-CIP		bdeboeck							
1246	RAK786	PU2014_A10				6	Uganda-CIP		bdeboeck							
1247	RAK808	PU2014_A25				6	Uganda-CIP		bdeboeck							
1248	RAK819	PU2014_A18				6	Uganda-CIP		bdeboeck							
1249	RAK835	PU2014_A46				6	Uganda-CIP		bdeboeck							
1250	RAK848	PU2014_B47				6	Uganda-CIP		bdeboeck							
1251	RAK865	PU2014_B44				6	Uganda-CIP		bdeboeck							
1252	Resisto	PU2014_B01	 PU2017_MDPB1			6	Uganda-CIP		bdeboeck							
1253	Resisto_CIP	PU2014_B71				6	Uganda-CIP		bdeboeck							
1254	Resisto-Nairobi					6	Mozambique-CIP		bdeboeck							
1255	ResistoXMGCL01-13					6	Mozambique-CIP		bdeboeck							
1256	ResistoXMGCL01-26					6	Mozambique-CIP		bdeboeck							
1257	ResistoXMGCL01-27					6	Mozambique-CIP		bdeboeck							
1258	ResistoXMGCL01-35					6	Mozambique-CIP		bdeboeck							
1259	ResistoXMGCL01-39					6	Mozambique-CIP		bdeboeck							
1260	ResistoXMGCL01-49					6	Mozambique-CIP		bdeboeck							
1261	ResistoXMGCL01-87					6	Mozambique-CIP		bdeboeck							
1262	Salyboro					6	Peru-CIP		bdeboeck							
1263	Santa_Amaro	PU2014_B79				6	Uganda-CIP		bdeboeck							
1264	Santom_Pona	TIS84/0320				6	Ghana-CIP		bdeboeck							
1265	SARI-Nan	Nanungungungu	 Nan			6	Ghana-CIP		bdeboeck							
1266	SARI-Nyumingre	Obare				6	Ghana-CIP		bdeboeck							
1267	Silk_Omuyaka	PAL94	 PU2014_A09			6	Uganda-CIP		bdeboeck							
1268	Silk1254	PU2014_A17				6	Uganda-CIP		bdeboeck							
1269	Sinia					6	Ghana-CIP		bdeboeck							
1270	Sowola	PU2014_B26				6	Uganda-CIP		bdeboeck							
1271	SP3736					6	Ghana-CIP		bdeboeck							
1272	SPK004	Kakamega	 PU2014_A19	 PU2017_MDPA6	 CIP441768	6	Uganda-CIP		bdeboeck							
1273	SPK004_CIP	PU2014_B33				6	Uganda-CIP		bdeboeck							
1274	SPK013					6	Ghana-CIP		bdeboeck							
1275	Sponge	PU2014_A29				6	Uganda-CIP		bdeboeck							
1276	SR01.018					6	Peru-CIP		bdeboeck							
1277	SR02.167					6	Peru-CIP		bdeboeck							
1278	SRT01	Osapat	 PU2014_B40			6	Uganda-CIP		bdeboeck							
1279	SRT27	Kigaire	 PU2014_A48			6	Uganda-CIP		bdeboeck							
1280	SRT28	Epura_Amojong	 PU2014_B07			6	Uganda-CIP		bdeboeck							
1281	SRT41	PU2014_B39				6	Uganda-CIP		bdeboeck							
1282	SRT43	Osukut	 PU2014_B06			6	Uganda-CIP		bdeboeck							
1283	Sumaia	UW11906-289				6	Uganda-CIP		bdeboeck							
1284	Sumi					6	Peru-CIP		bdeboeck							
1285	TA64/18					6	Ghana-CIP		bdeboeck							
1286	Tacna					6	Peru-CIP		bdeboeck							
1287	Tacna1					6	Mozambique-CIP		bdeboeck							
1288	Tacna3					6	Mozambique-CIP		bdeboeck							
1289	TacnaXResisto-12					6	Mozambique-CIP		bdeboeck							
1290	Tainung_64	PU2014_B74				6	Uganda-CIP		bdeboeck							
1291	Tainung_65					6	Ghana-CIP		bdeboeck							
1292	Tamale_Orange					6	Ghana-CIP		bdeboeck							
1293	Tanzania	ARA236	 PU2014_A12	 PU2014_B32		6	Uganda-CIP		bdeboeck							
